116.405,39.975
116.406,39.975
116.407,39.975
116.408,39.975
116.409,39.975
116.41,39.975
116.411,39.975
116.412,39.975
116.413,39.975
116.414,39.975
116.415,39.975
